"nr","time","Valandos","Prognoze","Skirtumas"
6393,2008.75,1802,1889.01887572417,-87.0188757241726
6420,2008,,2653.22934149229,
6420,2008.25,,2394.09300726505,
6420,2008.5,,2355.39704106589,
6420,2008.75,,2571.56338714713,
6440,2008,,75.4904116756126,
6440,2008.25,,74.2844467756085,
6440,2008.5,,68.9353381133182,
6440,2008.75,,63.1393315175294,
6451,2008,,413.521703880721,
6451,2008.25,,407.327908031661,
6451,2008.5,,418.789637012487,
6451,2008.75,,401.170623722638,
6468,2008,,405.083032852836,
6468,2008.25,,398.889237003775,
6468,2008.5,,398.527959290542,
6468,2008.75,,392.591554490261,
6473,2008,,1653.93586216887,
6473,2008.25,,1787.45882395865,
6473,2008.5,,1765.6831253708,
6473,2008.75,,1933.40289680049,
6478,2008,,3450.70180921639,
6478,2008.25,,3189.85632070755,
6478,2008.5,,2979.44752146414,
6478,2008.75,,3032.88680882199,
6494,2008,,2299.43882244468,
6494,2008.25,,2418.66000737591,
6494,2008.5,,2169.02950183351,
6494,2008.75,,1852.82626463714,
6513,2008,,2699.91381334633,
6513,2008.25,,2793.07462606294,
6513,2008.5,,2935.94446830132,
6513,2008.75,,2798.54872404714,
6519,2008,203,69.6971383955232,133.302861604477
6519,2008.25,248,64.8629883162794,183.137011683721
6519,2008.5,256,64.5017106030457,191.498289396954
6519,2008.75,251,58.7057040072569,192.294295992743
6520,2008,480,429.039400166675,50.9605998333251
6520,2008.25,496,422.845604317614,73.1543956823858
6520,2008.5,791,605.377226814088,185.622773185912
6520,2008.75,811,769.04022907188,41.9597709281196
6531,2008,486,431.256213921811,54.7437860781889
6531,2008.25,493,425.06241807275,67.9375819272496
6531,2008.5,720,425.048441181155,294.951558818845
6531,2008.75,875,427.343804791613,447.656195208387
6551,2008,,1944.42564320186,
6551,2008.25,,1503.22850008551,
6551,2008.5,,1460.34423717774,
6551,2008.75,,1500.23720767986,
6556,2008,677,1963.03596420383,-1286.03596420383
6556,2008.25,680,1876.99160946717,-1196.99160946717
6556,2008.5,671,1671.95564670308,-1000.95564670308
6556,2008.75,598,1522.85811843175,-924.858118431746
6588,2008,1346,937.65379949441,408.34620050559
6588,2008.25,1346,754.190420994504,591.809579005496
6588,2008.5,,567.714473747432,
6588,2008.75,500,391.085033769877,108.914966230123
6622,2008,4065,3853.09136632172,211.908633678275
6622,2008.25,3680,4121.50215081153,-441.502150811531
6622,2008.5,3423,3778.10919575872,-355.109195758719
6622,2008.75,3100,3998.2491885794,-898.249188579397
6630,2008,3180,2720.81475691665,459.185243083351
6630,2008.25,5008,3047.19401910931,1960.80598089069
6630,2008.5,5008,3069.53736315137,1938.46263684863
6630,2008.75,2301,2250.51747262858,50.4825273714159
6636,2008,485,413.970477798117,71.0295222018834
6636,2008.25,460,242.389221025741,217.610778974259
6636,2008.5,480,70.4925189082817,409.507481091718
6636,2008.75,480,64.6965123124929,415.303487687507
6656,2008,6516,4508.35719791653,2007.64280208347
6656,2008.25,5980,5703.27978413326,276.720215866744
6656,2008.5,6264,6186.50807682364,77.4919231763588
6656,2008.75,6770,6450.38690307315,319.613096926847
6673,2008,1747,,
6673,2008.25,2382,2244.82972862968,137.170271370321
6673,2008.5,2257,2765.88366604039,-508.883666040388
6673,2008.75,2257,2738.11441433575,-481.114414335747
6674,2008,1246,1343.39529403972,-97.3952940397232
6674,2008.25,1234,1153.59921757931,80.4007824206883
6674,2008.5,1200,1150.74032970196,49.2596702980422
6674,2008.75,1193,1150.44941059809,42.5505894019093
6717,2008,762,987.062031426099,-225.062031426099
6717,2008.25,2522,3590.68852297096,-1068.68852297096
6717,2008.5,6220,5909.84462216026,310.155377839743
6717,2008.75,1946,5565.66279494669,-3619.66279494669
6731,2008,2433,1698.67433814152,734.325661858479
6731,2008.25,,1942.74196932703,
6731,2008.5,5299,1900.9195819754,3398.0804180246
6731,2008.75,2101,1943.23244418317,157.767555816827
6752,2008,4598,3570.32414995878,1027.67585004122
6752,2008.25,4821,3513.43954544847,1307.56045455153
6752,2008.5,4600,3761.1858891787,838.814110821299
6752,2008.75,4751,4105.15005808486,645.849941915139
6764,2008,1368,,
6764,2008.25,1408,1751.12886544437,-343.12886544437
6764,2008.5,1456,1539.9035642793,-83.9035642793037
6764,2008.75,1448,1577.1355000212,-129.135500021204
6765,2008,26304,,
6765,2008.25,28232,25840.8386801268,2391.16131987324
6765,2008.5,23416,21902.3700622577,1513.62993774228
6765,2008.75,23416,17934.0500350806,5481.94996491937
6775,2008,48,419.512512185957,-371.512512185957
6775,2008.25,48,413.318716336897,-365.318716336897
6775,2008.5,48,412.957438623663,-364.957438623663
6775,2008.75,52,410.037878743183,-358.037878743183
6787,2008,,849.305115095339,
6787,2008.25,,823.618136959446,
6787,2008.5,,822.88000090784,
6787,2008.75,,704.96656792466,
6790,2008,402,784.33319477822,-382.33319477822
6790,2008.25,494,778.952230639376,-284.952230639376
6790,2008.5,490,778.376660929812,-288.376660929812
6790,2008.75,491,412.196490097958,78.8035099020422
6792,2008,842,966.599621725522,-124.599621725522
6792,2008.25,1609,1062.28157271512,546.718427284878
6792,2008.5,1214,1269.73468035259,-55.7346803525863
6792,2008.75,1460,1317.06092070905,142.939079290954
6803,2008,3051,3176.74662305445,-125.746623054451
6803,2008.25,3151,3675.12067616627,-524.120676166273
6803,2008.5,3660,4122.48854032355,-462.488540323553
6803,2008.75,3993,3767.14194458782,225.858055412183
6810,2008,,6124.14137132972,
6810,2008.25,,5473.34666580198,
6810,2008.5,,5071.40417636758,
6810,2008.75,,5156.12290974085,
6840,2008,3640,4215.30273057781,-575.302730577808
6840,2008.25,3120,3584.06623670077,-464.066236700767
6840,2008.5,3336,3421.88148596493,-85.8814859649342
6840,2008.75,3358,3779.09316875659,-421.093168756591
6845,2008,20451,1469.49472539568,18981.5052746043
6845,2008.25,2320,1599.41504690658,720.584953093422
6845,2008.5,2320,1551.27640375683,768.72359624317
6845,2008.75,2320,1580.13602186679,739.863978133209
6846,2008,,445.3043363833,
6846,2008.25,,268.380558461046,
6846,2008.5,,69.882091281952,
6846,2008.75,,64.0860846861631,
6848,2008,4017,4157.6529463383,-140.652946338301
6848,2008.25,4442,4365.6550478967,76.3449521033044
6848,2008.5,4423,4376.14158374871,46.8584162512943
6848,2008.75,4433,4820.28965032896,-387.289650328962
6854,2008,956,760.499556064581,195.500443935419
6854,2008.25,496,591.792767794699,-95.7927677946988
6854,2008.5,512,417.391066133935,94.6089338660647
6854,2008.75,,417.88342122355,
6867,2008,230,399.151594880524,-169.151594880524
6867,2008.25,245,392.957799031463,-147.957799031463
6867,2008.5,210,392.596521318229,-182.596521318229
6867,2008.75,30,386.800514722441,-356.800514722441
6883,2008,,1528.55991131295,
6883,2008.25,,1516.93492176381,
6883,2008.5,,1530.22921678221,
6883,2008.75,,1532.83493431839,
6897,2008,672,1178.4248160048,-506.424816004799
6897,2008.25,696,1049.25859574736,-353.258595747364
6897,2008.5,637,819.044913111454,-182.044913111454
6897,2008.75,621,823.446249789292,-202.446249789292
6942,2008,11280,12430.411546491,-1150.41154649102
6942,2008.25,12389,12654.0045874469,-265.004587446925
6942,2008.5,12266,12782.6107547231,-516.610754723133
6942,2008.75,13335,14159.6113402463,-824.611340246269
6960,2008,672,428.956138782838,243.043861217162
6960,2008.25,992,424.402785112578,567.597214887422
6960,2008.5,1024,433.078718141116,590.921281858884
6960,2008.75,1002,431.546383334373,570.453616665627
6977,2008,240,245.901223736355,-5.90122373635501
6977,2008.25,206,409.202832131527,-203.202832131527
6977,2008.5,226,408.900669451763,-182.900669451763
6977,2008.75,252,403.045547822504,-151.045547822504
6983,2008,,1284.69886742603,
6983,2008.25,,1104.33902818332,
6983,2008.5,,1012.43812114132,
6983,2008.75,,1231.69881237793,
6991,2008,916,580.729488684573,335.270511315427
6991,2008.25,988,534.63304524306,453.36695475694
6991,2008.5,982,534.567342697178,447.432657302822
6991,2008.75,1002,528.475760934037,473.524239065963
6999,2008,,806.313707004063,
6999,2008.25,,800.119911155002,
6999,2008.5,,799.758633441769,
6999,2008.75,,794.479883388845,
7008,2008,22,277.76049761748,-255.76049761748
7008,2008.25,63,96.912959348635,-33.912959348635
7008,2008.5,66,96.4334515684607,-30.4334515684607
7008,2008.75,66,90.7556750396124,-24.7556750396124
7010,2008,3546,3872.07772799435,-326.077727994345
7010,2008.25,3223,3471.12764830874,-248.127648308743
7010,2008.5,4055,3789.68841843417,265.311581565831
7010,2008.75,1,4728.25038659804,-4727.25038659804
7011,2008,906,1771.03175191332,-865.031751913321
7011,2008.25,1154,1760.66295682542,-606.66295682542
7011,2008.5,986,1756.52570634927,-770.525706349271
7011,2008.75,1058,1754.36527431191,-696.365274311906
7037,2008,2452,2842.03883223064,-390.038832230644
7037,2008.25,2320,2736.94840676181,-416.948406761805
7037,2008.5,2320,2688.04402864926,-368.044028649257
7037,2008.75,2448,2730.09459490292,-282.09459490292
7050,2008,,1813,
7050,2008.25,,1813,
7050,2008.5,,1813,
7050,2008.75,,1813,
7054,2008,6760,7197.87723021228,-437.87723021228
7054,2008.25,3713,5984.30712176204,-2271.30712176204
7054,2008.5,3861,4518.69377139177,-657.693771391766
7054,2008.75,3861,3324.97323116418,536.02676883582
7116,2008,484,297.729777826172,186.270222173828
7116,2008.25,556,445.004374276977,110.995625723023
7116,2008.5,566,450.813228182206,115.186771817794
7116,2008.75,565,444.921159657028,120.078840342972
7154,2008,,1349.89511087698,
7154,2008.25,,1203.7390839078,
7154,2008.5,,1193.87531365182,
7154,2008.75,,1182.98063541922,
7157,2008,5400,5523.86776194959,-123.867761949586
7157,2008.25,5240,5276.23880452074,-36.2388045207354
7157,2008.5,4860,4945.82669985376,-85.8266998537601
7157,2008.75,4614,5251.63882602924,-637.638826029235
7186,2008,246,254.235891950399,-8.23589195039935
7186,2008.25,171,66.7526911745134,104.247308825487
7186,2008.5,199,71.3570762727849,127.642923727215
7186,2008.75,249,66.9133260676291,182.086673932371
7187,2008,,5479.57339262835,
7187,2008.25,,5585.10737047851,
7187,2008.5,,5464.1536659188,
7187,2008.75,,4894.14714839765,
7198,2008,3386,2675.70487151119,710.295128488809
7198,2008.25,,2997.74373606585,
7198,2008.5,2983,2786.32805880506,196.671941194936
7198,2008.75,3000,2631.7561601367,368.2438398633
7238,2008,2208,1991.2666689865,216.733331013501
7238,2008.25,2663,2077.91238864945,585.087611350555
7238,2008.5,3016,2104.3409432366,911.659056763399
7238,2008.75,2501,1967.21595609634,533.78404390366
7276,2008,,3359.60454486352,
7276,2008.25,,3106.09795378456,
7276,2008.5,,2807.50763575427,
7276,2008.75,,2788.9285866838,
7292,2008,593,984.227789612114,-391.227789612114
7292,2008.25,581,1023.07225988824,-442.072259888238
7292,2008.5,550,995.717580016629,-445.717580016629
7292,2008.75,796,1046.7754568609,-250.7754568609
7294,2008,18476,18671.889197988,-195.88919798805
7294,2008.25,18868,19099.7326391508,-231.732639150756
7294,2008.5,16679,18351.4443561418,-1672.44435614176
7294,2008.75,15231,17986.7794781985,-2755.77947819849
7295,2008,2180,3656.070121532,-1476.070121532
7295,2008.25,2385,4066.03571311106,-1681.03571311106
7295,2008.5,2385,4951.12459365336,-2566.12459365336
7295,2008.75,4981,5436.03973295366,-455.03973295366
7298,2008,2289,2681.55005590321,-392.550055903209
7298,2008.25,2139,2592.62011888535,-453.62011888535
7298,2008.5,2095,2496.34087267788,-401.340872677882
7298,2008.75,2211,2655.84805248369,-444.848052483687
7300,2008,,1387.88415834844,
7300,2008.25,,1361.16266712682,
7300,2008.5,,1106.51969690931,
7300,2008.75,,893.445838797311,
7329,2008,5364,7415.46293777828,-2051.46293777828
7329,2008.25,5364,8642.96735579128,-3278.96735579128
7329,2008.5,4162,8382.58976247473,-4220.58976247473
7329,2008.75,4389,7020.82064187976,-2631.82064187976
7332,2008,,2331.17861555786,
7332,2008.25,,2453.31276947917,
7332,2008.5,,2225.73627698139,
7332,2008.75,,1894.22680168883,
7344,2008,2516,1996.73684582846,519.263154171535
7344,2008.25,2743,2086.8134563255,656.186543674503
7344,2008.5,2659,2394.19143142727,264.808568572734
7344,2008.75,2431,2424.05369697471,6.94630302529413
7363,2008,3900,3852.6789987975,47.3210012024956
7363,2008.25,4258,4166.57210086308,91.4278991369174
7363,2008.5,4336,4023.89907146429,312.100928535708
7363,2008.75,3985,3734.06187848166,250.938121518337
7411,2008,5084,8697.20088236393,-3613.20088236393
7411,2008.25,5742,7561.60931682276,-1819.60931682276
7411,2008.5,5317,4890.00450228318,426.995497716818
7411,2008.75,65,-1574.77209468846,1639.77209468846
7412,2008,3423,3133.93947284854,289.060527151465
7412,2008.25,3639,3201.27259524529,437.727404754713
7412,2008.5,3748,3181.71574993353,566.284250066474
7412,2008.75,3759,3209.9027058386,549.097294161403
7463,2008,,1817.25246010148,
7463,2008.25,,1547.91619772336,
7463,2008.5,,1509.42750733685,
7463,2008.75,,1554.1010331316,
7466,2008,5667,5102.94370456776,564.056295432244
7466,2008.25,5223,5219.87398257973,3.12601742027437
7466,2008.5,5800,4733.25123713719,1066.74876286281
7466,2008.75,5898,5273.44941802807,624.550581971934
7485,2008,6360,6632.54611967936,-272.546119679364
7485,2008.25,6536,5868.81713652222,667.182863477778
7485,2008.5,5428,5180.13604804367,247.863951956326
7485,2008.75,5556,5250.9833276053,305.016672394701
7502,2008,2657,,
7502,2008.25,2752,2318.35807270707,433.641927292934
7502,2008.5,2504,2093.41300091018,410.586999089823
7502,2008.75,2248,1777.96280693689,470.037193063109
7504,2008,958,791.534948636488,166.465051363512
7504,2008.25,927,800.119911155002,126.880088844998
7504,2008.5,1006,799.795580337688,206.204419662312
7504,2008.75,953,790.992096414097,162.007903585903
7524,2008,956,465.733644789103,490.266355210897
7524,2008.25,970,459.539848940042,510.460151059958
7524,2008.5,1022,430.691948664753,591.308051335247
7524,2008.75,1149,596.320525785433,552.679474214567
7530,2008,958,789.393100464746,168.606899535254
7530,2008.25,990,782.385401113912,207.614598886088
7530,2008.5,1024,782.024123400679,241.975876599321
7530,2008.75,851,770.626967383579,80.3730326164209
7537,2008,,0,
7537,2008.25,,0,
7537,2008.5,,0,
7537,2008.75,,0,
7539,2008,,430.603721253218,
7539,2008.25,,424.735058088244,
7539,2008.5,,424.436035342009,
7539,2008.75,,419.851886932362,
7551,2008,494,,
7551,2008.25,310,780.444885234501,-470.444885234501
7551,2008.5,315,779.965377454327,-464.965377454327
7551,2008.75,189,722.41415905529,-533.41415905529
7562,2008,,88.474742535017,
7562,2008.25,,82.2809466859564,
7562,2008.5,,55.2334508937606,
7562,2008.75,,49.4374442979718,
7602,2008,1196,805.205300126495,390.794699873505
7602,2008.25,1552,1010.30178869044,541.698211309563
7602,2008.5,1720,1146.49461432538,573.505385674621
7602,2008.75,1158,1102.43640231594,55.5635976840615
7603,2008,468,1443.61856189465,-975.618561894648
7603,2008.25,1482,1372.69298949945,109.30701050055
7603,2008.5,1712,1531.52687295352,180.473127046483
7603,2008.75,1536,1458.49490516445,77.5050948355542
7604,2008,7104,7286.90833239905,-182.908332399053
7604,2008.25,5676,6432.58909685801,-756.589096858008
7604,2008.5,5676,6022.09893177281,-346.098931772813
7604,2008.75,5676,5897.06255761464,-221.062557614637
7607,2008,,66.2960457581653,
7607,2008.25,,250.059396618513,
7607,2008.5,,464.247119538332,
7607,2008.75,,228.643044294969,
7610,2008,,2320.50719247308,
7610,2008.25,,2246.8711285977,
7610,2008.5,,2190.65207782946,
7610,2008.75,,2151.7315420233,
7623,2008,5254,5041.98087205447,212.019127945527
7623,2008.25,4899,4917.16083011762,-18.1608301176248
7623,2008.5,4580,4829.0798132025,-249.079813202505
7623,2008.75,5658,4619.24515498606,1038.75484501394
7635,2008,1140,1061.23827549733,78.7617245026695
7635,2008.25,1729,1417.0485418938,311.951458106199
7635,2008.5,1404,1387.1814730997,16.8185269002956
7635,2008.75,1418,1383.04068744108,34.9593125589161
7636,2008,5371,4951.74910699697,419.250893003033
7636,2008.25,5837,4605.17575287216,1231.82424712784
7636,2008.5,5149,3899.22571352449,1249.77428647551
7636,2008.75,2591,2363.74941597178,227.250584028223
7656,2008,,423.94613969623,
7656,2008.25,,777.212835685261,
7656,2008.5,,1128.25023712061,
7656,2008.75,,1122.02564653216,
7666,2008,,1735.63086021201,
7666,2008.25,,1907.31996548605,
7666,2008.5,,1909.34545724918,
7666,2008.75,,1905.02732649015,
7667,2008,1196,1273.69608182137,-77.6960818213713
7667,2008.25,1148,1270.48759516256,-122.487595162561
7667,2008.5,,1273.13379477713,
7667,2008.75,1165,1260.00013465184,-95.0001346518388
7676,2008,1942,3116.49047346794,-1174.49047346794
7676,2008.25,1757,2846.16848597196,-1089.16848597196
7676,2008.5,1594,2446.39266634356,-852.392666343557
7676,2008.75,1396,2297.89164983883,-901.891649838827
7749,2008,3198,2926.30068732281,271.699312677192
7749,2008.25,2891,2847.6133110409,43.3866889591027
7749,2008.5,3241,2815.41126239318,425.588737606823
7749,2008.75,3407,3051.60517374455,355.394826255446
7752,2008,60,69.7867235788376,-9.78672357883761
7752,2008.25,60,63.5929277297769,-3.59292772977693
7752,2008.5,64,63.2316500165432,0.768349983456766
7752,2008.75,63,57.4356434207544,5.56435657924558
7756,2008,1390,1666.68816136916,-276.688161369157
7756,2008.25,1256,1510.32018505237,-254.320185052367
7756,2008.5,1548,1521.16736657315,26.8326334268529
7756,2008.75,1178,1376.53310010156,-198.533100101561
7758,2008,,2307.78587240403,
7758,2008.25,,2398.66217197195,
7758,2008.5,,2424.30173470817,
7758,2008.75,,2295.72251897595,
7771,2008,,2171.85104251362,
7771,2008.25,,2289.44345418143,
7771,2008.5,,2281.55877882749,
7771,2008.75,,2334.87114878818,
7793,2008,2496,2829.19822002256,-333.198220022562
7793,2008.25,2158,2566.99471536423,-408.994715364226
7793,2008.5,1876,2348.34474646593,-472.344746465935
7793,2008.75,1876,2209.7136728795,-333.713672879504
7809,2008,,1128.35438265546,
7809,2008.25,,1120.12111815167,
7809,2008.5,,1462.32821146239,
7809,2008.75,,1815.77101532918,
7818,2008,1112,1466.4751261823,-354.475126182302
7818,2008.25,1112,1460.42911791692,-348.429117916917
7818,2008.5,1102,1459.97177827429,-357.971778274294
7818,2008.75,1292,1286.09118735311,5.90881264689165
7821,2008,,,
7821,2008.25,,4965.37836666334,
7821,2008.5,,5587.50981922223,
7821,2008.75,,3094.76973921271,
7825,2008,,76.8480792326138,
7825,2008.25,,70.8537966215154,
7825,2008.5,,70.4925189082817,
7825,2008.75,,64.6965123124929,
7839,2008,,777.849818388114,
7839,2008.25,,1114.29828735485,
7839,2008.5,,1146.96753459314,
7839,2008.75,,767.065286616993,
7841,2008,4096,4180.11659876337,-84.1165987633713
7841,2008.25,4872,4351.89633033807,520.103669661927
7841,2008.5,4818,4608.03670361796,209.963296382037
7841,2008.75,3899,4547.00525801729,-648.00525801729
7866,2008,602,1100.07557750049,-498.075577500487
7866,2008.25,602,1093.04678180366,-491.046781803658
7866,2008.5,512,1094.08948613534,-582.089486135344
7866,2008.75,501,1088.23436450609,-587.234364506085
7875,2008,,487.206614888634,
7875,2008.25,717,488.690384011529,228.309615988471
7875,2008.5,798,489.962159097912,308.037840902088
7875,2008.75,751,482.533099702506,268.466900297494
7905,2008,236,861.050854266866,-625.050854266866
7905,2008.25,236,772.476612747036,-536.476612747036
7905,2008.5,248,729.557110075177,-481.557110075177
7905,2008.75,252,770.655795850222,-518.655795850222
7937,2008,4263,3131.06905182047,1131.93094817953
7937,2008.25,4303,3041.90675969385,1261.09324030615
7937,2008.5,4456,2997.13988872837,1458.86011127163
7937,2008.75,4235,3054.87321468976,1180.12678531024
7945,2008,5276,4783.24919592821,492.750804071791
7945,2008.25,4612,4440.45314967695,171.546850323053
7945,2008.5,2960,3557.77026550723,-597.770265507228
7945,2008.75,3289,3750.61425208607,-461.61425208607
7947,2008,,62.6383030621905,
7947,2008.25,,56.4445072131299,
7947,2008.5,,56.0832294998962,
7947,2008.75,,50.2872229041073,
7953,2008,,457.198346023273,
7953,2008.25,,451.004550174213,
7953,2008.5,,450.643272460979,
7953,2008.75,,422.679128313828,
7966,2008,,773.800438595398,
7966,2008.25,,761.961157049924,
7966,2008.5,,764.289613359589,
7966,2008.75,,757.725111328686,
7977,2008,680,,
7977,2008.25,724,808.54380342452,-84.5438034245201
7977,2008.5,672,808.278587640676,-136.278587640676
7977,2008.75,756,802.386519115498,-46.3865191154975
7988,2008,,433.921801594343,
7988,2008.25,,427.728005745282,
7988,2008.5,,427.566241270011,
7988,2008.75,,421.969747912184,
7991,2008,,446.114277247592,
7991,2008.25,,439.920481398531,
7991,2008.5,,439.559203685298,
7991,2008.75,,439.674700436539,
8016,2008,,409.31516891233,
8016,2008.25,,398.769028724019,
8016,2008.5,,402.937440450447,
8016,2008.75,,396.964088754247,
8032,2008,13290,15457.5136155488,-2167.51361554879
8032,2008.25,14703,17118.4477100861,-2415.44771008612
8032,2008.5,12874,15770.6848922066,-2896.68489220658
8032,2008.75,11740,15074.1484121976,-3334.14841219755
8033,2008,,423.94613969623,
8033,2008.25,,417.752343847169,
8033,2008.5,,417.383676754751,
8033,2008.75,,411.365988783449,
8039,2008,2624,2045.0966047222,578.903395277805
8039,2008.25,2700,2308.11300330207,391.88699669793
8039,2008.5,2816,2305.4784776102,510.521522389804
8039,2008.75,2347,2307.87581841456,39.1241815854401
8049,2008,,1528.47419835131,
8049,2008.25,,3397.24242150988,
8049,2008.5,,3436.7453822264,
8049,2008.75,,1307.88754636022,
8072,2008,614,891.989417197328,-277.989417197328
8072,2008.25,320,437.999242810747,-117.999242810747
8072,2008.5,320,439.729159406525,-119.729159406525
8072,2008.75,320,654.0833028651,-334.0833028651
8080,2008,,61.5298961846224,
8080,2008.25,,55.3804366106645,
8080,2008.5,,54.974822622328,
8080,2008.75,,49.289656714296,
8081,2008,3400,4907.33329285636,-1507.33329285636
8081,2008.25,3414,5865.9164266758,-2451.9164266758
8081,2008.5,3794,5995.53855736679,-2201.53855736679
8081,2008.75,4565,4698.87059296038,-133.870592960385
8088,2008,,5243.34703174844,
8088,2008.25,,4799.552955018,
8088,2008.5,,4981.69865107228,
8088,2008.75,,5135.46235666355,
8106,2008,,436.360296724993,
8106,2008.25,,430.166500875932,
8106,2008.5,,429.953010746374,
8106,2008.75,,424.009216566909,
8135,2008,1064,839.765426569069,224.234573430931
8135,2008.25,1036,830.94101173058,205.05898826942
8135,2008.5,1092,839.927298684837,252.072701315163
8135,2008.75,,837.020539349909,
8137,2008,,1154.69013006647,
8137,2008.25,,1127.06713458443,
8137,2008.5,,1126.8388656965,
8137,2008.75,,1120.07485042764,
8142,2008,10772,11427.7608364161,-655.76083641613
8142,2008.25,7700,9902.29812376974,-2202.29812376974
8142,2008.5,8402,9015.49910206729,-613.499102067286
8142,2008.75,5577,8885.5679661232,-3308.5679661232
8154,2008,,64.4276046162235,
8154,2008.25,,58.3742069716548,
8154,2008.5,,57.3468133403238,
8154,2008.75,,51.3734616441241,
8207,2008,,795.229638228382,
8207,2008.25,,789.035842379321,
8207,2008.5,,788.674564666087,
8207,2008.75,,782.878558070299,
8209,2008,,1574.34741399422,
8209,2008.25,,1488.31998157719,
8209,2008.5,,1518.31172513729,
8209,2008.75,,1553.48336846547,
8210,2008,694,610.757034841561,83.2429651584393
8210,2008.25,742,604.5632389925,137.4367610075
8210,2008.5,711,777.00096952392,-66.0009695239197
8210,2008.75,793,1061.29558695704,-268.295586957043
8227,2008,,1142.89775268071,
8227,2008.25,,1144.28545987421,
8227,2008.5,,1294.10611977843,
8227,2008.75,,1454.20005189045,
8241,2008,2439,1681.28381927703,757.716180722972
8241,2008.25,1322,822.008242274444,499.991757725556
8241,2008.5,1049,769.067890932552,279.932109067448
8241,2008.75,582,635.120069300924,-53.1200693009245
8274,2008,,402.59190564664,
8274,2008.25,,396.39810979758,
8274,2008.5,,395.222928582573,
8274,2008.75,,222.26601005936,
8275,2008,,5848.80282679918,
8275,2008.25,,5765.96018447201,
8275,2008.5,,5470.68759302398,
8275,2008.75,,5628.36730376152,
8289,2008,,2701.81765640521,
8289,2008.25,,2630.82993555034,
8289,2008.5,,2577.47921795767,
8289,2008.75,,2632.18767928701,
8304,2008,495,586.916391542866,-91.9163915428659
8304,2008.25,124,45.6533419342259,78.3466580657741
8304,2008.5,122,385.807129664231,-263.807129664231
8304,2008.75,126,426.800050941651,-300.800050941651
8305,2008,4302,3072.07820695296,1229.92179304704
8305,2008.25,4446,2993.76797798955,1452.23202201045
8305,2008.5,4446,2861.61739945603,1584.38260054397
8305,2008.75,3928,3027.68751381254,900.312486187456
8308,2008,4620,4353.82931228681,266.170687713189
8308,2008.25,4535,4279.76867409325,255.231325906752
8308,2008.5,4920,4160.15656388921,759.843436110794
8308,2008.75,4423,3620.16550062814,802.834499371865
8335,2008,,1080.21257727308,
8335,2008.25,,1074.67643617138,
8335,2008.5,,1075.72652988225,
8335,2008.75,,1069.79751446115,
8338,2008,2797,2320.71449088842,476.285509111581
8338,2008.25,2468,1873.42954328882,594.570456711182
8338,2008.5,2522,1829.11957495307,692.880425046931
8338,2008.75,2309,1692.28226724635,616.717732753654
8345,2008,478,423.94613969623,54.0538603037704
8345,2008.25,742,428.83641262285,313.16358737715
8345,2008.5,511,428.475134909616,82.5248650903835
8345,2008.75,904,595.234287045416,308.765712954584
8346,2008,,1097.25248567089,
8346,2008.25,,1088.40590269485,
8346,2008.5,,1088.57666028285,
8346,2008.75,,1077.36423874535,
8376,2008,9553,8905.08981262101,647.91018737899
8376,2008.25,8765,8631.5007926071,133.499207392897
8376,2008.5,8200,8571.98182089951,-371.981820899509
8376,2008.75,8200,9600.68739912107,-1400.68739912107
8391,2008,,89.1343754951898,
8391,2008.25,,56.2174146712481,
8391,2008.5,,55.8561369580144,
8391,2008.75,,49.9862365703877,
8398,2008,620,780.820348819996,-160.820348819996
8398,2008.25,620,773.170845271729,-153.170845271729
8398,2008.5,640,774.782531800567,-134.782531800567
8398,2008.75,630,768.469268661913,-138.469268661913
8401,2008,11311,12799.0298339678,-1488.02983396784
8401,2008.25,12760,14099.1875009406,-1339.18750094061
8401,2008.5,11212,13597.0516854967,-2385.05168549665
8401,2008.75,9439,11391.4753904034,-1952.47539040341
8405,2008,5234,6414.95519978601,-1180.95519978601
8405,2008.25,4698,6500.0534322617,-1802.0534322617
8405,2008.5,4702,6513.26868404889,-1811.26868404889
8405,2008.75,4730,6669.36748900516,-1939.36748900516
8440,2008,,2803.14850628909,
8440,2008.25,,2536.96402594017,
8440,2008.5,,2498.87724064463,
8440,2008.75,,2720.10759087213,
8443,2008,,2424.83752350958,
8443,2008.25,,2340.59116523254,
8443,2008.5,,2116.86873102818,
8443,2008.75,,1967.40314230512,
8444,2008,4048,4003.77787064632,44.2221293536845
8444,2008.25,4466,3744.88541547911,721.114584520886
8444,2008.5,4265,3927.73620871397,337.263791286033
8444,2008.75,4690,4057.44549010115,632.554509898853
8446,2008,1325,991.274552819647,333.725447180353
8446,2008.25,1424,1031.90429208628,392.095707913723
8446,2008.5,1424,1156.10441772519,267.895582274808
8446,2008.75,1545,993.237977826314,551.762022173686
8468,2008,718,788.579196962973,-70.5791969629731
8468,2008.25,766,760.21726356255,5.7827364374499
8468,2008.5,767,759.855985849316,7.14401415068369
8468,2008.75,753,754.059979253528,-1.05997925352756
8476,2008,960,468.282414798954,491.717585201046
8476,2008.25,1376,633.720105283509,742.279894716491
8476,2008.5,1456,800.342394397288,655.657605602712
8476,2008.75,1512,793.96262684598,718.03737315402
8571,2008,115,398.452781512163,-283.452781512163
8571,2008.25,114,392.480667038616,-278.480667038616
8571,2008.5,128,392.119389325382,-264.119389325382
8571,2008.75,126,386.323382729593,-260.323382729593
8572,2008,13418,12866.9522951421,551.047704857858
